"type","id","lat","lon","keyType","keyValue"
"node",1270585531,45.4954656,9.2075118,"highway","crossing"
"node",1270585533,45.4939584,9.2070974,"highway","crossing"
"node",1270585540,45.4942462,9.2062492,"highway","crossing"
"node",1270585542,45.4951786,9.2043552,"highway","crossing"
"node",1270585547,45.4948427,9.2070413,"highway","crossing"
"node",1270585552,45.4952687,9.2073898,"highway","crossing"
"node",1270585553,45.4940205,9.2063704,"highway","crossing"
"node",1270585573,45.496078,9.2053932,"highway","crossing"
"node",1270585578,45.495283,9.2076615,"highway","crossing"
"node",1270585604,45.4952275,9.2075012,"highway","crossing"
"node",1270585613,45.4960489,9.2052793,"highway","crossing"
"node",1270585659,45.4946265,9.2071833,"highway","crossing"
"node",1279742023,45.4899527,9.2003243,"highway","bus_stop"
"node",1293986601,45.4887655,9.2002784,"highway","bus_stop"
"node",1328900892,45.4932426,9.2054449,"highway","crossing"
"node",1328900927,45.4896982,9.201461,"highway","crossing"
"node",1432465576,45.4890391,9.2022309,"highway","crossing"
"node",1432465578,45.4890984,9.2022977,"highway","crossing"
"node",1432465580,45.4891541,9.2023592,"highway","crossing"
"node",1432465649,45.4907041,9.1987208,"highway","crossing"
"node",1432465656,45.4907839,9.200515,"highway","crossing"
"node",1432465679,45.4909622,9.1989147,"highway","crossing"
"node",1432465681,45.4909785,9.2001298,"highway","crossing"
"node",1432468566,45.4907179,9.2026239,"highway","crossing"
"node",1432468568,45.4907821,9.2024823,"highway","crossing"
"node",1432468570,45.4908434,9.2023472,"highway","crossing"
"node",1463921449,45.485834,9.1969713,"highway","crossing"
"node",1471896714,45.4839658,9.1975458,"highway","stop"
"node",1484905504,45.4845808,9.1956006,"railway","subway_entrance"
"node",1484905506,45.4849057,9.1950467,"railway","subway_entrance"
"node",1509765766,45.4951416,9.2042331,"highway","crossing"
"node",1509810450,45.4982698,9.2084141,"highway","crossing"
"node",1509810480,45.4983577,9.208319,"highway","crossing"
"node",1509810501,45.4984398,9.2084472,"highway","crossing"
"node",1509823281,45.4949502,9.2093326,"highway","crossing"
"node",1509823285,45.4950472,9.2094273,"highway","crossing"
"node",1509823304,45.4958312,9.2101912,"highway","crossing"
"node",1509823311,45.4959921,9.2103396,"highway","crossing"
"node",1509823324,45.4965791,9.2107572,"highway","crossing"
"node",1523199185,45.4898768,9.2011852,"railway","subway_entrance"
"node",1523199205,45.4896454,9.2008419,"railway","subway_entrance"
"node",1547961077,45.4848189,9.1957022,"highway","bus_stop"
"node",1547961082,45.4853309,9.1959428,"highway","bus_stop"
"node",1547961083,45.490301,9.2018123,"highway","bus_stop"
"node",1547961122,45.4939033,9.2062948,"highway","bus_stop"
"node",1547961129,45.4864893,9.1976246,"highway","bus_stop"
"node",1547961130,45.4875799,9.1985794,"highway","bus_stop"
"node",1547961131,45.4972312,9.2082931,"highway","bus_stop"
"node",1547961134,45.4966866,9.2078604,"highway","bus_stop"
"node",1547961136,45.4912565,9.2031399,"highway","bus_stop"
"node",1547961140,45.4927054,9.2045978,"highway","bus_stop"
"node",1553548693,45.4968874,9.2080142,"highway","crossing"
"node",1583651470,45.4845335,9.1956792,"railway","subway_entrance"
"node",1601113665,45.4927161,9.2044201,"highway","crossing"
"node",1601113668,45.4931878,9.2055429,"highway","crossing"
"node",1601113686,45.4932796,9.2053786,"highway","crossing"
"node",1601113689,45.4933308,9.2052871,"highway","crossing"
"node",1601113701,45.4934122,9.2053098,"highway","crossing"
"node",1601113727,45.4938781,9.206993,"highway","crossing"
"node",1602066566,45.4971993,9.2088144,"leisure","playground"
"node",1602066578,45.4973064,9.2091309,"leisure","playground"
"node",1684675757,45.4852352,9.1963135,"barrier","gate"
"node",1684675774,45.4853207,9.1963631,"amenity","vending_machine"
"node",1684675775,45.4858807,9.1970018,"amenity","vending_machine"
"node",1693183366,45.4844521,9.1971049,"barrier","gate"
"node",1693183367,45.4844782,9.1966284,"amenity","vending_machine"
"node",1693183368,45.4849818,9.1960553,"amenity","vending_machine"
"node",1697767133,45.4844683,9.1974546,"amenity","vending_machine"
"node",1697767134,45.4847296,9.1977932,"amenity","vending_machine"
"node",1699677895,45.4871556,9.2001029,"barrier","gate"
"node",1699692604,45.4883906,9.19673,"barrier","gate"
"node",1737802639,45.4899902,9.2005584,"railway","station"
"node",1830675221,45.4896627,9.2009892,"highway","crossing"
"node",1830675222,45.4897282,9.2010663,"highway","crossing"
"node",1830675223,45.4897741,9.2011204,"highway","crossing"
"node",1831141855,45.4847021,9.1953852,"highway","crossing"
"node",1831141857,45.484769,9.1952723,"highway","crossing"
"node",1831141858,45.4848238,9.1952076,"highway","crossing"
"node",1831435739,45.4881281,9.195865,"highway","crossing"
"node",1896831574,45.492521,9.2072144,"highway","crossing"
"node",1901845024,45.4867171,9.1983187,"amenity","fast_food"
"node",1901845034,45.4866507,9.1984296,"amenity","restaurant"
"node",1937305786,45.4878656,9.1963036,"highway","bus_stop"
"node",1973121654,45.486218,9.1968895,"amenity","bicycle_rental"
"node",1988306992,45.4921028,9.204346,"highway","crossing"
"node",1988307015,45.4922939,9.2039531,"highway","crossing"
"node",2010527027,45.4858859,9.1970024,"amenity","clock"
"node",2017318698,45.4876609,9.1970167,"highway","bus_stop"
"node",2095618230,45.4840614,9.1973036,"amenity","embassy"
"node",2095618233,45.4841287,9.1969993,"amenity","bank"
"node",2095618237,45.4840995,9.197162,"amenity","bank"
"node",2095618242,45.4840597,9.1973251,"amenity","embassy"
"node",2118422087,45.4972785,9.2078307,"amenity","bicycle_parking"
"node",2131348977,45.484554,9.195621,"amenity","bicycle_parking"
"node",2131348984,45.484667,9.195728,"amenity","bicycle_parking"
"node",2139891798,45.4870644,9.1988139,"natural","tree"
"node",2147335238,45.4926894,9.2064658,"highway","crossing"
"node",2147335240,45.4927508,9.2065707,"highway","crossing"
"node",2147335257,45.4930827,9.2055117,"highway","crossing"
"node",2154522473,45.4876746,9.1955421,"natural","stone"
"node",2157550553,45.4850931,9.195248,"amenity","bicycle_parking"
"node",2168973241,45.4859552,9.1965759,"amenity","bicycle_parking"
"node",2168973244,45.4870759,9.1961038,"amenity","bicycle_parking"
"node",2168973249,45.4872339,9.1960287,"amenity","bicycle_parking"
"node",2168973255,45.4873956,9.1967797,"amenity","bicycle_parking"
"node",2168973257,45.4878243,9.1964149,"amenity","bicycle_parking"
"node",2168973258,45.4973254,9.2079931,"amenity","bicycle_parking"
"node",2222467283,45.4866645,9.1979372,"amenity","bicycle_rental"
"node",2222481514,45.497156,9.2080866,"highway","crossing"
"node",2225549088,45.4960869,9.2075908,"amenity","cafe"
"node",2225549092,45.4953223,9.2072361,"amenity","restaurant"
"node",2225549093,45.4953657,9.2074451,"highway","traffic_signals"
"node",2225549096,45.4954246,9.2076215,"highway","crossing"
"node",2225549104,45.4959543,9.2076111,"highway","crossing"
"node",2225549113,45.4968712,9.2081365,"highway","crossing"
"node",2225549119,45.4971376,9.208204,"highway","crossing"
"node",2288432572,45.4846764,9.1954761,"highway","crossing"
"node",2288454539,45.4851769,9.1955502,"highway","crossing"
"node",2356572305,45.4979248,9.2082287,"amenity","bar"
"node",2356572311,45.4979805,9.2082468,"amenity","ice_cream"
"node",2393893527,45.486669,9.196843,"amenity","parking"
"node",2393893529,45.48757,9.1968922,"highway","give_way"
"node",2403719088,45.4864569,9.1993409,"amenity","waste_basket"
"node",2409311927,45.4982561,9.208239,"amenity","fast_food"
"node",2409311928,45.4944249,9.206325,"amenity","bank"
"node",2409619676,45.4894794,9.200708,"railway","subway_entrance"
"node",2410952556,45.4853889,9.1976552,"amenity","vending_machine"
"node",2410952565,45.4856622,9.1974061,"amenity","waste_basket"
"node",2412055508,45.4843563,9.1976194,"amenity","waste_basket"
"node",2417414852,45.4846099,9.1956321,"amenity","telephone"
"node",2423078699,45.4924785,9.2033746,"railway","tram_stop"
"node",2423105779,45.4922845,9.2036686,"railway","tram_stop"
"node",2542087283,45.48727,9.1973311,"amenity","embassy"
"node",2550235050,45.4915772,9.2054071,"highway","crossing"
"node",2550278874,45.4871412,9.1981391,"highway","crossing"
"node",2550278875,45.4869213,9.1982578,"highway","crossing"
"node",2550278876,45.4869662,9.1979363,"highway","crossing"
"node",2550278877,45.4870748,9.198243,"highway","crossing"
"node",2550278878,45.4871161,9.197903,"highway","crossing"
"node",2550278879,45.4869011,9.1980434,"highway","crossing"
"node",2550279493,45.4873783,9.1969244,"highway","crossing"
"node",2550279494,45.4877969,9.1968471,"highway","crossing"
"node",2555309517,45.4879219,9.200288,"natural","tree"
"node",2555309518,45.4879937,9.2003708,"natural","tree"
"node",2555309519,45.4880459,9.2004312,"natural","tree"
"node",2555309520,45.4880995,9.2004932,"natural","tree"
"node",2555309521,45.4881577,9.2005604,"natural","tree"
"node",2555309523,45.4882039,9.2006138,"natural","tree"
"node",2555309524,45.4882906,9.200714,"natural","tree"
"node",2555309582,45.4888397,9.2013195,"natural","tree"
"node",2555309584,45.4888847,9.2013712,"natural","tree"
"node",2555309586,45.4889336,9.2014272,"natural","tree"
"node",2555309588,45.4889853,9.2014865,"natural","tree"
"node",2555309589,45.4890369,9.2015457,"natural","tree"
"node",2559117417,45.4909645,9.2023905,"highway","crossing"
"node",2559117681,45.4907455,9.2027985,"highway","crossing"
"node",2616331674,45.4947589,9.2053731,"highway","bus_stop"
"node",2616331679,45.4943079,9.205974,"highway","bus_stop"
"node",2616339081,45.491822,9.2049951,"highway","bus_stop"
"node",2617575259,45.4995568,9.2091391,"highway","bus_stop"
"node",2624837106,45.49954,9.2087756,"highway","crossing"
"node",2715483894,45.4966178,9.2101135,"amenity","doctors"
"node",2762341491,45.4991124,9.2086485,"highway","bus_stop"
"node",2909186404,45.4920065,9.2038319,"highway","crossing"
"node",2909186406,45.4919336,9.2041654,"highway","crossing"
"node",2909186407,45.4921272,9.2037822,"highway","crossing"
"node",2909186408,45.4916659,9.2052268,"highway","crossing"
"node",2909186409,45.4914892,9.205043,"highway","crossing"
"node",2909186410,45.4919407,9.2039622,"highway","crossing"
"node",2915633267,45.486956,9.1964938,"amenity","bicycle_parking"
"node",2915852972,45.4886085,9.1964849,"amenity","parking"
"node",3147154546,45.4855929,9.1948429,"natural","tree"
"node",3147154547,45.4857741,9.1950988,"natural","tree"
"node",3147154549,45.4857971,9.1948455,"natural","tree"
"node",3147154551,45.4858256,9.1948961,"natural","tree"
"node",3147154552,45.4858415,9.1949873,"natural","tree"
"node",3147154553,45.4858575,9.1950886,"natural","tree"
"node",3147154640,45.4855503,9.1950912,"natural","tree"
"node",3147154641,45.4855698,9.194962,"natural","tree"
"node",3147154769,45.4853461,9.1949747,"natural","tree"
"node",3147154770,45.4856569,9.195119,"natural","tree"
"node",3147224067,45.4862814,9.196275,"amenity","cafe"
"node",3147224068,45.4857036,9.1960529,"amenity","doctors"
"node",3147224069,45.485854,9.1963227,"amenity","fast_food"
"node",3147224074,45.4877399,9.196022,"amenity","fast_food"
"node",3147226575,45.4873008,9.1966502,"amenity","ice_cream"
"node",3147227478,45.4873334,9.1958412,"amenity","cafe"
"node",3147227479,45.4860424,9.1959558,"amenity","theatre"
"node",3147227480,45.4877151,9.1964112,"amenity","cafe"
"node",3147227481,45.4864615,9.1957816,"amenity","restaurant"
"node",3147227482,45.4875554,9.1958281,"amenity","fast_food"
"node",3176867008,45.4922136,9.2042702,"highway","crossing"
"node",3176867009,45.4922839,9.2041441,"highway","crossing"
"node",3226855671,45.4866044,9.1966692,"amenity","post_office"
"node",3307957906,45.4860902,9.1945731,"highway","crossing"
"node",3307961670,45.4871419,9.1949117,"highway","crossing"
"node",3307961672,45.4873039,9.1950365,"highway","crossing"
"node",3307961855,45.4860676,9.1945802,"highway","crossing"
"node",3307961856,45.4862403,9.1943194,"highway","crossing"
"node",3307967289,45.4868946,9.1950957,"natural","stone"
"node",3307969503,45.4869898,9.1950413,"natural","stone"
"node",3307969643,45.4880805,9.1956375,"highway","crossing"
"node",3307971572,45.4864174,9.1947375,"natural","stone"
"node",3307972864,45.4872894,9.1953058,"natural","stone"
"node",3307973070,45.4868314,9.1950742,"natural","stone"
"node",3311605615,45.4889902,9.1978919,"office","it"
"node",3334331791,45.4886489,9.1996112,"amenity","bank"
"node",3348364710,45.4879417,9.1961228,"highway","bus_stop"
"node",3396619635,45.4941529,9.2061316,"amenity","cafe"
"node",3396619636,45.4941394,9.2061275,"amenity","post_box"
"node",3396619637,45.4956379,9.207578,"highway","bus_stop"
"node",3396619638,45.4956414,9.2075164,"highway","bus_stop"
"node",3456342115,45.4841281,9.1965898,"highway","crossing"
"node",3476681010,45.4955131,9.2037475,"highway","give_way"
"node",3476681011,45.494218,9.2063065,"highway","give_way"
"node",3479398732,45.4846066,9.1953724,"highway","crossing"
"node",3521819307,45.48746,9.1955633,"natural","stone"
"node",3521820095,45.487983,9.1957665,"natural","stone"
"node",3521852705,45.4859262,9.1965321,"amenity","charging_station"
"node",3521852706,45.4866004,9.1947324,"natural","stone"
"node",3521852707,45.4882547,9.1963031,"natural","tree"
"node",3521852708,45.4882589,9.1961757,"natural","tree"
"node",3521852709,45.488357,9.1964167,"natural","tree"
"node",3521852710,45.4884168,9.1964512,"natural","tree"
"node",3521852711,45.488421,9.196218,"natural","tree"
"node",3521852712,45.4884708,9.1962788,"natural","tree"
"node",3521852713,45.4884779,9.1964938,"natural","tree"
"node",3539682414,45.4847444,9.1952418,"highway","crossing"
"node",3539682595,45.4846824,9.1953601,"highway","crossing"
"node",3539682596,45.4847561,9.1951168,"highway","crossing"
"node",3578951316,45.498239,9.2085822,"amenity","bank"
"node",3578954006,45.4975736,9.2086831,"amenity","cafe"
"node",3615150245,45.4869425,9.1987134,"amenity","fuel"
"node",3731478156,45.4959462,9.2076425,"highway","give_way"
"node",3758883028,45.488532,9.1962042,"amenity","bench"
"node",3758905922,45.487374,9.1971057,"amenity","cafe"
"node",3758912401,45.4876447,9.1967664,"amenity","bicycle_rental"
"node",3758912419,45.4863581,9.1981887,"office","labor_union"
"node",3758921994,45.4869615,9.1990952,"natural","tree"
"node",3758921996,45.4869819,9.1969059,"natural","tree"
"node",3758921997,45.4870189,9.1991855,"natural","tree"
"node",3758927451,45.4858002,9.1969392,"amenity","waste_basket"
"node",3758930003,45.4855013,9.1975282,"highway","crossing"
"node",3758931657,45.4856232,9.1974538,"highway","crossing"
"node",3758931765,45.4865673,9.1968915,"natural","tree"
"node",3758931772,45.4866294,9.1985514,"amenity","waste_basket"
"node",3758931774,45.4866476,9.1985516,"amenity","clock"
"node",3758931785,45.4868439,9.1980964,"amenity","waste_basket"
"node",3758931789,45.4869047,9.1968748,"natural","tree"
"node",3758931865,45.4865314,9.1972014,"amenity","clock"
"node",3758931871,45.4869886,9.197844,"amenity","waste_basket"
"node",3758931875,45.4871234,9.1995089,"natural","tree"
"node",3758931880,45.4874676,9.1970975,"amenity","waste_basket"
"node",3758931884,45.4877391,9.1978013,"natural","tree"
"node",3758931886,45.4878182,9.1978874,"natural","tree"
"node",3758931887,45.4878671,9.1979305,"natural","tree"
"node",3758931888,45.4878715,9.1967144,"amenity","waste_basket"
"node",3758931891,45.488241,9.1969314,"natural","tree"
"node",3758932881,45.4877362,9.1974607,"natural","tree"
"node",3758932884,45.487893,9.1967304,"natural","tree"
"node",3758932885,45.4879016,9.1975735,"natural","tree"
"node",3758932886,45.487949,9.1976269,"natural","tree"
"node",3758932887,45.4879534,9.1972802,"natural","tree"
"node",3758932888,45.488044,9.1971509,"natural","tree"
"node",3758932889,45.4881101,9.197036,"natural","tree"
"node",3758932890,45.4881446,9.196675,"natural","tree"
"node",3758932891,45.4882424,9.1966524,"natural","tree"
"node",3758932894,45.4885876,9.1971284,"natural","tree"
"node",3758932957,45.4875118,9.197054,"highway","give_way"
"node",3758932959,45.4875179,9.1971434,"highway","crossing"
"node",3758932961,45.4876499,9.1975859,"natural","tree"
"node",3758932962,45.4877422,9.1969251,"amenity","waste_basket"
"node",3758932964,45.4878211,9.1967838,"amenity","clock"
"node",3758932965,45.4878685,9.1975099,"natural","tree"
"node",3758932968,45.4880224,9.1967119,"natural","tree"
"node",3758932969,45.4880224,9.1976659,"natural","tree"
"node",3758948422,45.488544,9.1962608,"amenity","bench"
"node",3758948424,45.4886715,9.1963766,"amenity","bench"
"node",3758949399,45.4885669,9.196319,"amenity","bench"
"node",3806895657,45.4898833,9.200669,"highway","bus_stop"
"node",3896542283,45.4933987,9.2053366,"highway","give_way"
"node",3896542287,45.4946349,9.2072921,"highway","give_way"
"node",3896543368,45.495033,9.20933,"highway","stop"
"node",3897930814,45.4902595,9.2015709,"highway","crossing"
"node",3897930820,45.4901148,9.2015674,"highway","give_way"
"node",3897930825,45.4902879,9.2016659,"highway","crossing"
"node",3898004595,45.4895071,9.2013061,"highway","crossing"
"node",3898004596,45.4896248,9.2014187,"highway","crossing"
"node",3898004597,45.4895694,9.2013653,"highway","crossing"
"node",3898004598,45.4897465,9.2013658,"highway","crossing"
"node",3898004599,45.4897552,9.2010094,"highway","crossing"
"node",3898004600,45.4895059,9.2010803,"highway","crossing"
"node",3898004603,45.4896916,9.2009304,"highway","crossing"
"node",3898004604,45.4898011,9.2010664,"highway","crossing"
"node",3898004605,45.4895604,9.2009743,"highway","crossing"
"node",3898004606,45.4898102,9.2012532,"highway","crossing"
"node",3989817017,45.4894666,9.2005909,"amenity","bar"
"node",4041811657,45.4959235,9.2100769,"amenity","cafe"
"node",4193179450,45.4907719,9.2027454,"highway","give_way"
"node",4193179451,45.4915304,9.2035696,"highway","crossing"
"node",4193179452,45.4915732,9.2036169,"highway","give_way"
"node",4230457972,45.4847261,9.1954794,"highway","give_way"
"node",4230457974,45.4850994,9.1953041,"natural","tree"
"node",4230457976,45.4851214,9.1954856,"natural","tree"
"node",4305612178,45.4885517,9.1962986,"amenity","waste_basket"
"node",4305612179,45.488656,9.1963657,"amenity","waste_basket"
"node",4305613106,45.4889958,9.1971765,"barrier","gate"
"node",4305613109,45.4890847,9.196933,"amenity","waste_basket"
"node",4305613342,45.4906877,9.1987729,"amenity","vending_machine"
"node",4365124232,45.4912608,9.202019,"barrier","lift_gate"
"node",4365124233,45.4915087,9.2015221,"barrier","lift_gate"
"node",4365124235,45.4919106,9.202661,"barrier","lift_gate"
"node",4365124236,45.49216,9.202169,"barrier","lift_gate"
"node",4456558421,45.4894381,9.200569,"amenity","bar"
"node",4456558427,45.4899757,9.2008645,"amenity","post_box"
